2022,CAAGUAZU,canberra,28,24,0.942305057514639
2022,CAAGUAZU,canberra,29,23,0.9423000055299907
2022,CAAGUAZU,canberra,30,22,0.942288261018073
2022,CENTRAL,canberra,1,1,4.353130542059417
2022,CENTRAL,canberra,1,1,0.69826190539054
2022,CENTRAL,canberra,1,34,0.7551085636413524
2022,CENTRAL,canberra,1,35,0.7309378763271859
2022,CENTRAL,canberra,1,37,0.7457505190454887
2022,CENTRAL,canberra,1,38,0.7034280389653353
2022,CENTRAL,canberra,1,39,0.6479027257576705
2022,CENTRAL,canberra,1,40,0.5910359935443326
2022,CENTRAL,canberra,1,41,0.5540979646916249
2022,CENTRAL,canberra,1,42,0.5859305477154526
2022,CENTRAL,canberra,1,43,0.5939973318487813
2022,CENTRAL,canberra,1,45,0.46584415977009785
2022,CENTRAL,canberra,1,47,0.5107695824491117
2022,CENTRAL,canberra,2,45,0.473749252073398
2022,CENTRAL,canberra,3,45,0.47757477423655015
2022,CENTRAL,canberra,4,45,0.4848802925863778
2022,CENTRAL,canberra,5,45,0.4882807550895498
2022,CENTRAL,canberra,6,45,0.49222527978730485
2022,CENTRAL,canberra,7,45,0.4928117329360687
2022,Centro est,canberra,1,1,0.7637454504718197
2022,Centro est,canberra,1,2,0.7794803144255009
2022,Centro est,canberra,1,3,0.8276163366145617
2022,Centro est,canberra,1,5,0.8261537177407465
2022,Centro est,canberra,1,43,0.7482185429592249
2022,Centro est,canberra,1,50,0.7786780739860515
2022,Centro est,canberra,2,1,0.7483551668929974
2022,Centro est,canberra,2,2,0.7703235169558718
2022,Centro est,canberra,2,43,0.8054358434039519
2022,Centro est,canberra,2,50,0.805801606870635
2022,Centro est,canberra,3,1,0.7545355979112109
2022,Centro est,canberra,3,2,0.7927367121677178
2022,Centro est,canberra,4,1,0.7673905605990092
2022,Centro est,canberra,4,2,0.8002371563763669
2022,Centro est,canberra,5,1,0.7749858405516534
2022,Centro est,canberra,5,2,0.8045492435172833
2022,Centro est,canberra,6,1,0.7848692585235332
2022,Centro est,canberra,6,2,0.8165012468554621
2022,Centro est,canberra,7,1,0.7951073344364764
2022,Centro est,canberra,8,1,0.8051550996943735
2022,Centro est,canberra,9,1,0.8120736146433655
2022,Centro est,canberra,10,1,0.8163144979324302
2022,Centro est,canberra,11,1,0.8203470272495237
2022,Centro norte,canberra,1,1,1.188291063314683
2022,Centro norte,canberra,1,4,1.3056547081857264
2022,Centro norte,canberra,1,5,1.191840947521093
2022,Centro norte,canberra,1,7,1.2826501766811838
2022,Centro norte,canberra,1,8,1.2643547327937095
2022,Centro norte,canberra,1,9,1.2204951369022146
2022,Centro norte,canberra,1,10,1.2949021933461264
2022,Centro norte,canberra,1,11,1.1096672616683543
2022,Centro norte,canberra,1,12,1.18836460677263
2022,Centro norte,canberra,1,21,1.1932940313784022
2022,Centro norte,canberra,1,23,1.109068913164688
2022,Centro norte,canberra,1,24,1.0903692949752641
2022,Centro norte,canberra,1,25,0.9927694457909564
2022,Centro norte,canberra,1,25,1.0691826790633727
2022,Centro norte,canberra,1,26,1.0916227539241838
2022,Centro norte,canberra,1,27,0.9404384273139491
2022,Centro norte,canberra,1,28,0.9634944793568541
2022,Centro norte,canberra,1,29,0.9380786302720707
2022,Centro norte,canberra,1,30,1.00716590348739
2022,Centro norte,canberra,1,32,1.0092258005755526
2022,Centro norte,canberra,1,33,0.9438283868926782
2022,Centro norte,canberra,1,34,0.8195668570057193
2022,Centro norte,canberra,1,35,0.8694380092880342
2022,Centro norte,canberra,1,39,0.833042189334648
2022,Centro norte,canberra,1,39,0.8937663186105612
2022,Centro norte,canberra,1,40,0.784034905352632
2022,Centro norte,canberra,1,41,0.8531825367809718
2022,Centro norte,canberra,1,45,0.7187416171542321
2022,Centro norte,canberra,2,45,0.7367497040823084
2022,Centro norte,canberra,3,45,0.7412502203995412
2022,Centro norte,canberra,4,45,0.7636356668116122
2022,Centro norte,canberra,5,45,0.7779724591900407
2022,Centro sur,canberra,1,1,433038425726.4979
2022,Centro sur,canberra,1,2,433038425730.3801
2022,Centro sur,canberra,1,3,433038425734.6072
2022,Centro sur,canberra,1,4,433038425738.6786
2022,Centro sur,canberra,1,23,345195677356.4814
2022,Centro sur,canberra,1,24,266933158223.38327
2022,Centro sur,canberra,1,25,223565737455.46207
2022,Centro sur,canberra,1,26,159908897939.11383
2022,Centro sur,canberra,1,27,106262821148.96571
2022,Centro sur,canberra,1,28,79962726075.25401
2022,Centro sur,canberra,1,41,5487483059.22606
2022,Chaco,canberra,1,1,0.8658443483294723
2022,Chaco,canberra,1,1,0.7832440751364148
2022,Chaco,canberra,1,2,0.8527787528925853
2022,Chaco,canberra,1,2,0.7953771548954532
2022,Chaco,canberra,1,3,0.8440893085218496
2022,Chaco,canberra,1,3,0.8094366523096181
2022,Chaco,canberra,1,4,0.7951709552027785
2022,Chaco,canberra,1,5,0.8287240755637595
2022,Chaco,canberra,1,6,0.8271869472887791
2022,Chaco,canberra,1,7,0.8232395670299404
2022,Chaco,canberra,1,8,0.8475048401580261
2022,Chaco,canberra,1,9,0.8606541537668231
2022,Chaco,canberra,1,46,0.7976711358044917
2022,Chaco,canberra,1,47,0.8076791602034696
2022,Chaco,canberra,1,48,0.7915351577115359
2022,Chaco,canberra,1,49,0.8116191761261153
2022,Chaco,canberra,1,50,0.8138195737626014
2022,Chaco,canberra,2,1,0.7872159367818471
2022,Chaco,canberra,2,2,0.8512838623286455
2022,Chaco,canberra,2,2,0.7993717064211695
2022,Chaco,canberra,2,3,0.8550085099352842
2022,Chaco,canberra,2,3,0.8011737970531075
2022,Chaco,canberra,2,4,0.8037232028264226
2022,Chaco,canberra,2,5,0.8288253730780551
2022,Chaco,canberra,2,6,0.8274736729444208
2022,Chaco,canberra,2,7,0.8314498397273534
2022,Chaco,canberra,2,8,0.8518285352635837
2022,Chaco,canberra,2,46,0.7952103026216039
2022,Chaco,canberra,2,47,0.801591727132629
2022,Chaco,canberra,2,48,0.7904339111361881
2022,Chaco,canberra,2,49,0.7981184796943249
2022,Chaco,canberra,2,50,0.8208892730136921
2022,Chaco,canberra,3,1,0.7910901676241108
2022,Chaco,canberra,3,2,0.8561509879442016
2022,Chaco,canberra,3,2,0.7994279967881093
2022,Chaco,canberra,3,3,0.7921056661065626
2022,Chaco,canberra,3,4,0.8085089545946945
2022,Chaco,canberra,3,5,0.8286698104099949
2022,Chaco,canberra,3,6,0.8317222462037154
2022,Chaco,canberra,3,7,0.838396125332321
2022,Chaco,canberra,3,8,0.855760086130692
2022,Chaco,canberra,3,45,0.8455076190773808
2022,Chaco,canberra,3,46,0.7890612568069866
2022,Chaco,canberra,3,47,0.7958732577671911
2022,Chaco,canberra,3,48,0.7913226220917652
2022,Chaco,canberra,3,49,0.7873466718012749
2022,Chaco,canberra,4,1,0.7940210827949374
2022,Chaco,canberra,4,2,0.7965739992599126
2022,Chaco,canberra,4,3,0.7878848948844396
2022,Chaco,canberra,4,4,0.8116127135652353
2022,Chaco,canberra,4,5,0.8312633049518343
2022,Chaco,canberra,4,6,0.8370266434260967
2022,Chaco,canberra,4,7,0.8445370385697507
2022,Chaco,canberra,4,8,0.8596043519091764
2022,Chaco,canberra,4,45,0.8325411273458241
2022,Chaco,canberra,4,46,0.7901572213468921
2022,Chaco,canberra,4,47,0.7921514919694262
2022,Chaco,canberra,4,48,0.790766156788259
2022,Chaco,canberra,5,1,0.7952764061460693
2022,Chaco,canberra,5,2,0.7934309189896454
2022,Chaco,canberra,5,3,0.7921250838324934
2022,Chaco,canberra,5,4,0.8160569522246433
2022,Chaco,canberra,5,5,0.8350165417493559
2022,Chaco,canberra,5,6,0.8425877167153408
2022,Chaco,canberra,5,7,0.8502416270154718
2022,Chaco,canberra,5,45,0.8274793291449478
2022,Chaco,canberra,5,46,0.7911746557309827
2022,Chaco,canberra,5,47,0.7890954031323805
2022,Chaco,canberra,6,1,0.7951778542685463
2022,Chaco,canberra,6,2,0.789231474696545
2022,Chaco,canberra,6,3,0.7978911703172489
2022,Chaco,canberra,6,4,0.8224600214524186
2022,Chaco,canberra,6,5,0.8394202032663576
2022,Chaco,canberra,6,6,0.8482135898363842
2022,Chaco,canberra,6,7,0.8551982071624507
2022,Chaco,canberra,6,45,0.8231719750640095
2022,Chaco,canberra,6,46,0.7907236768483159
2022,Chaco,canberra,7,1,0.7932773108470941
2022,Chaco,canberra,7,2,0.7891745308085786
2022,Chaco,canberra,7,3,0.8049250183747897
2022,Chaco,canberra,7,4,0.8289614290780709
2022,Chaco,canberra,7,5,0.8450653062347826
2022,Chaco,canberra,7,6,0.8534292269216806
2022,Chaco,canberra,7,7,0.859541847793511
